日期,策略收益,累计策略,累计基准
2025-10-22,0.002999344593550113,1.1166437345673612,1.1841354839593676
2025-10-23,0.011796511885009409,1.1298162356535064,1.1981041522693556
2025-10-24,0.011872743557892473,1.1432302540869639,1.2123289356248959
2025-10-27,-0.005098707625962318,1.1374012572722199,1.2061476248356504
2025-10-28,0.011906462377341054,1.150943682549872,1.2205085761522754
2025-10-29,-0.00798822571402924,1.1417496846295276,1.2107588781600624
2025-10-30,-0.014701636612666436,1.1249640956634779,1.1929587411077935
2025-10-31,0.0027442603301301993,1.128051290004028,1.1962325304564978
2025-11-03,-0.0074577253445586855,1.1196385933086028,1.1873113567961269
2025-11-04,0.0,1.1196385933086028,1.1895113292540551
2025-11-05,0.0,1.1196385933086028,1.2065152809012416
2025-11-06,-0.0031126241188909054,1.1161535792186295,1.202759852338098
2025-11-07,0.003474463421602847,1.1200316140025157,1.2069387974500192
2025-11-10,-0.009134129265100266,1.1098011004592179,1.195914462459046
2025-11-11,-0.001345094021268145,1.1083083136341934,1.1943058450656443
2025-11-12,0.012089327039823683,1.1217070152986726,1.2087441990122159
2025-11-13,-0.01572370046595184,1.1040696301795594,1.189738267286991
2025-11-14,-0.006500948826135278,1.096892130013272,1.1820038396948633
2025-11-17,-0.006493988487517255,1.0897689251489175,1.1743279203676837
2025-11-18,0.004399858079545238,1.0945637537590713,1.179494796556149
2025-11-19,-0.005087709976273946,1.0889949308294034,1.1734938691127472
2025-11-20,-0.024390352898410628,1.062433960161894,1.144871939520966
2025-11-21,-0.0012483811999961514,1.0611076375797903,1.143442702915265
2025-11-24,0.009522582019015013,1.0712121220896471,1.1543312298378199
2025-11-25,0.006061992586102516,1.0777058020318977,1.1613287771950034
2025-11-26,-0.0,1.0777058020318977,1.1607573704668561
2025-11-27,0.0,1.0777058020318977,1.163651652998589
2025-11-28,0.0,1.0777058020318977,1.176459718871903
2025-12-01,-0.0,1.0777058020318977,1.1707654713937161
2025-12-02,-0.0,1.0777058020318977,1.1647794023761224
2025-12-03,0.0034247701514389384,1.081396696694729,1.168768504106391
2025-12-04,0.00835144516969999,1.0904279219138697,1.1785294101845079
2025-12-05,0.0,1.0904279219138697,1.188096822541068
2025-12-08,-0.005091421450446942,1.0848760938020712,1.1820477208935745
2025-12-09,-0.0013909503131558365,1.083367085059662,1.1804035512460325
2025-12-10,-0.008633273294054389,1.0740140809365588,1.170212804790853
2025-12-11,0.006318987752869765,1.0808007627604066,1.1776073651725778
2025-12-12,-0.006306639452515306,1.0739845420296732,1.1701806201038079
2025-12-15,-0.0,1.0739845420296732,1.156169201686347
2025-12-16,0.0,1.0739845420296732,1.177331019017837
2025-12-17,-0.0,1.0739845420296732,1.1703690496214125
2025-12-18,0.0,1.0739845420296732,1.174324141494684
2025-12-19,0.0,1.0739845420296732,1.185492484965551
2025-12-22,0.0,1.0739845420296732,1.1878345122003258
2025-12-23,0.0028836327110881577,1.077081518986273,1.1912597906550662
2025-12-24,0.0018293035828247373,1.0790518280679489,1.1934389664581866
2025-12-25,0.0031672992843112535,1.0824695081507232,1.1972189448425188
2025-12-26,-0.0038365856172325463,1.0783165212046593,1.1926257118580577
2025-12-29,0.0025670930770997913,1.081084660081166,1.1956872930665396
2025-12-30,-0.0,1.081084660081166,1.1902009093099561
2025-12-31,0.018964869843331567,1.1015872899492278,1.2127729146424344
2026-01-05,0.0,1.1015872899492278,1.231525404810488
2026-01-06,-0.0029281771254092703,1.098361647245157,1.2279192802907615
2026-01-07,-0.008167245026855396,1.0893910585440052,1.2178905626554268
2026-01-08,0.004489247588721934,1.0942816047267492,1.2233579749271548
2026-01-09,0.006512693284052684,1.1014083251847155,1.2313253301944551
2026-01-12,-0.006029981113445548,1.09476685378566,1.2239004617088753
2026-01-13,-0.004012113003053819,1.0903745254562742,1.2189900347520095
2026-01-14,0.0020031292739712825,1.0925586865878083,1.2214318293753006
2026-01-15,-0.0041159193929286575,1.0880618031017688,1.2164045144216344
2026-01-16,0.0,1.0880618031017688,1.2170684649783459
2026-01-19,-0.0,1.0880618031017688,1.2130640421031258
2026-01-20,0.0008881348113625176,1.0890281486660174,1.2141414065073297
2026-01-21,0.0,1.0890281486660174,1.214305903162603
2026-01-22,-0.004490644862106263,1.0841377100055212,1.2088528865975405
2026-01-23,0.0009500060031939483,1.0851676473383154,1.2100013040967865
2026-01-26,-0.0002702803760555872,1.0848743478185094,1.2096742644892875
2026-01-27,0.0026137708381157587,1.0877099607518572,1.2128360758054286
2026-01-28,0.00760457087734423,1.095981528242388,1.222059173706491
