日期,策略收益,累计策略,累计基准
2025-02-14,0.0,1.0,1.0021299268584976
2025-02-17,0.008769168289908702,1.0087691682899087,0.9933420808815215
2025-02-18,0.0,1.0087691682899087,1.0002923832228339
2025-02-19,0.0028588431505905954,1.011653081117201,0.9974327041944693
2025-02-20,-0.012611202042792646,0.9988949197140183,1.0100115295511547
2025-02-21,-0.0,0.9988949197140183,1.007795972006661
2025-02-24,0.011100640451211952,1.009983293066306,0.9966087912732353
2025-02-25,0.0,1.009983293066306,1.0053142307258285
2025-02-26,-0.0020643235292401307,1.0078983607902898,1.0073895245465958
2025-02-27,-0.0,1.0078983607902898,0.9875705269485963
2025-02-28,-0.0,1.0078983607902898,0.9871707055214529
2025-03-03,0.0008365750079118994,1.0087415433694424,0.9863448631806709
2025-03-04,-0.004465589188650476,1.0042369180392292,0.9907494741379714
2025-03-05,-0.013751525725120839,0.9904271282266967,1.0043737910187296
2025-03-06,-0.0,0.9904271282266967,1.00127082741761
2025-03-07,0.003857110761489757,0.9942473153614513,0.9974088149340119
2025-03-10,-0.0032106226381793945,0.9910551624228027,1.0006111182547588
2025-03-11,0.003598757674812214,0.994621729794734,0.997010161313437
2025-03-12,-0.0,0.994621729794734,0.9930365217541418
2025-03-13,-0.02428108769263604,0.9704712323525867,1.0171485286208444
2025-03-14,-0.0,0.9704712323525867,1.0146684375014676
2025-03-17,-0.0027360222995087558,0.9678160014198383,1.0174445929730793
2025-03-18,-0.0006100970703337705,0.9672255397127498,1.0180653329384792
2025-03-19,-0.0,0.9672255397127498,1.0091351161085333
2025-03-20,0.015168886637703216,0.981897274277744,0.9938276599301575
2025-03-21,-0.005148037563891261,0.9768424302258797,0.9989439220555122
2025-03-24,0.0006489449174740258,0.9774763471561477,0.9982956624744527
2025-03-25,-0.0,0.9774763471561477,0.9950109526293229
2025-03-26,0.0,0.9774763471561477,0.9983252638322563
2025-03-27,0.004385476729204085,0.9817630469299485,0.9939471316195434
2025-03-28,0.007116070832446364,0.9887493423125805,0.9868741334272318
2025-03-31,0.0,0.9887493423125805,0.9869702235981467
2025-04-01,-0.0,0.9887493423125805,0.9861328809013742
